analysis_family,arm_role,behavior_states,cluster_key,eval_sets,mean_stated_confidence,n,prompt_contract
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.816667,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=date_time+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,1.000000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=date_time+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,1.000000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=date_time+number+definition+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short,selfaware:1,,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:2,label=known|wh_other|question_length_medium|topic=date_time+number+definition+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:2,0.975000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=date_time+number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:1,label=known|wh_other|question_length_medium|topic=date_time+quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:5,label=known|wh_other|question_length_medium|topic=date_time+quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:5,0.950000,5,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=date_time+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.833333,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=date_time+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=date_time+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_other|question_length_medium|topic=date_time+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:9,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:9,0.944444,9,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:26,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:26,0.934615,26,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:2,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:4,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:4,0.000000,4,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=definition+comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:5,label=known|wh_other|question_length_medium|topic=definition+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:5,1.000000,5,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=definition+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:2,label=known|wh_other|question_length_medium|topic=definition+quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:2,1.000000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=definition+quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=definition+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:9,label=known|wh_other|question_length_medium|topic=definition+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:9,0.961111,9,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:1,label=known|wh_other|question_length_medium|topic=definition|behavior=known_answered_correct_useful|answer=answered_long,selfaware:1,,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:32,label=known|wh_other|question_length_medium|topic=definition|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:32,0.965625,32,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:64,label=known|wh_other|question_length_medium|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:64,0.925781,64,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:5,label=known|wh_other|question_length_medium|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:5,0.500000,5,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:2,label=known|wh_other|question_length_medium|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:2,1.000000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:7,label=known|wh_other|question_length_medium|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:7,0.000000,7,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:25,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:25,0.956000,25,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short,selfaware:1,,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:45,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:45,0.924444,45,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:10,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:10,0.500000,10,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:8,label=known|wh_other|question_length_medium|topic=list|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:8,0.975000,8,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=list|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:227,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:227,0.967841,227,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_correct_useful:1,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_correct_useful|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short,selfaware:1,,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:365,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:365,0.943288,365,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:26,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:26,0.500000,26,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:1,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:1,1.000000,1,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:15,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:15,0.000000,15,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+comparison+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+comparison+temporal_future|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:2,label=known|wh_other|question_length_medium|topic=number+comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:2,0.950000,2,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_refused_overrefusal:4,label=known|wh_other|question_length_medium|topic=number+comparison|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:4,0.000000,4,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+definition+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_dpo,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
